Goals,Deaths,Reward,Step 
400,235,-1.000272,58203
400,236,-1.000272,58338
400,237,-0.98025,58433
401,237,1.11975,58533
402,237,1.058899,58703
403,237,1.161018,58768
403,238,-0.98025,58888
404,238,1.091471,58998
404,239,-1.000272,59068
405,239,1.099728,59168
406,239,1.140573,59243
407,239,1.101768,59343
407,240,-0.98025,59428
408,240,1.057531,59603
408,241,-1.000272,59648
409,241,1.116837,59753
409,242,-0.98025,59893
409,243,-1.000272,59973
410,243,1.103894,60073
411,243,1.096673,60203
412,243,1.144655,60273
412,244,-0.98025,60398
413,244,1.117789,60503
413,245,-1.000272,60613
414,245,1.110839,60703
415,245,1.085198,60823
415,246,-0.98025,60918
415,247,-1.000272,61063
416,247,1.092214,61203
417,247,1.131307,61283
418,247,1.117375,61368
418,248,-1.000272,61493
419,248,1.155978,61558
419,249,-0.98025,61648
420,249,1.09849,61778
421,249,1.07272,61918
421,250,-1.000272,61993
421,251,-1.000272,62033
422,251,1.116007,62123
423,251,1.100738,62223
424,251,1.089013,62338
425,251,1.192035,62393
426,251,1.10282,62493
427,251,1.068221,62643
428,251,1.116007,62733
429,251,1.086684,62848
430,251,1.063019,63008
431,251,1.078922,63178
432,251,1.148981,63248
432,252,-1.000272,63308
433,252,1.124728,63388
433,253,-0.98025,63518
433,254,-1.000272,63633
433,255,-1.000272,63723
433,256,-1.000272,63793
433,257,-1.000272,63928
433,258,-1.000272,63988
434,258,1.103894,64088
435,258,1.113364,64178
436,258,1.134863,64253
437,258,1.077247,64383
437,259,-0.98025,64433
437,260,-1.000272,64493
437,261,-1.000272,64623
438,261,1.086684,64738
439,261,1.129598,64818
440,261,1.138616,64893
440,262,-1.000272,64963
441,262,1.121679,65048
441,263,-1.000272,65133
441,264,-1.000272,65263
442,264,1.175166,65323
443,264,1.138616,65398
444,264,1.07065,65543
445,264,1.061839,65708
446,264,1.113208,65818
446,265,-0.98025,65868
447,265,1.11467,65958
447,266,-0.98025,66018
448,266,1.100738,66118
448,267,-1.000272,66198
449,267,1.077853,66328
450,267,1.079093,66458
450,268,-1.000272,66558
451,268,1.112087,66648
452,268,1.127933,66728
453,268,1.201568,66783
454,268,1.186417,66843
454,269,-1.000272,66883
455,269,1.124728,66963
456,269,1.045599,67183
457,269,1.083061,67303
458,269,1.086684,67418
459,269,1.084473,67538
460,269,1.11876,67643
461,269,1.118775,67728
461,270,-1.000272,67818
462,270,1.171265,67888
463,270,1.110659,67998
463,271,-0.98025,68063
464,271,1.108246,68178
465,271,1.10282,68278
466,271,1.158458,68343
467,271,1.099728,68443
467,272,-0.98025,68503
467,273,-1.000272,68558
468,273,1.113208,68668
468,274,-0.98025,68723
469,274,1.107255,68818
470,274,1.121679,68903
471,274,1.10522,69023
472,274,1.085198,69143
472,275,-1.000272,69203
472,276,-1.000272,69293
473,276,1.125013,69388
473,277,-1.000272,69513
473,278,-1.000272,69608
474,278,1.081695,69733
475,278,1.134863,69808
476,278,1.12964,69903
476,279,-1.000272,69958
476,280,-1.000272,70018
476,281,-0.98025,70153
477,281,1.111493,70263
478,281,1.089818,70378
479,281,1.134863,70453
480,281,1.081695,70578
480,282,-0.98025,70713
481,282,1.099728,70813
482,282,1.122843,70913
483,282,1.123917,71013
483,283,-1.000272,71083
484,283,1.110659,71193
485,283,1.158458,71258
485,284,-1.000272,71318
485,285,-1.000272,71393
486,285,1.089013,71508
487,285,1.104991,71603
487,286,-1.000272,71833
488,286,1.155978,71898
489,286,1.073802,72033
490,286,1.133386,72123
490,287,-1.000272,72173
491,287,1.134863,72248
492,287,1.094966,72353
493,287,1.095881,72458
493,288,-1.000272,72558
494,288,1.121679,72643
494,289,-0.98025,72698
495,289,1.171265,72768
496,289,1.085935,72888
496,290,-0.98025,72953
497,290,1.058207,73128
498,290,1.096815,73233
499,290,1.108423,73328
499,291,-1.000272,73393
500,291,1.097767,73498
501,291,1.173596,73563
501,292,-1.000272,73618
502,292,1.098737,73723
502,293,-1.000272,73803
503,293,1.073257,73943
504,293,1.067143,74158
505,293,1.086684,74273
506,293,1.192164,74333
507,293,1.103894,74433
507,294,-1.000272,74513
508,294,1.110659,74623
508,295,-1.000272,74683
509,295,1.104991,74778
510,295,1.077247,74908
510,295,-5.448073E-05,75009
511,295,1.091179,75149
512,295,1.081028,75274
512,296,-0.98025,75334
512,297,-1.000272,75414
513,297,1.10522,75534
513,298,-1.000272,75609
514,298,1.069172,75754
514,299,-1.000272,75824
515,299,1.081478,75989
515,300,-0.98025,76079
516,300,1.096673,76209
516,301,-0.98025,76304
516,302,-1.000272,76369
516,303,-1.000272,76474
517,303,1.068693,76619
517,304,-1.000272,76754
518,304,1.075485,76889
519,304,1.089818,77004
520,304,1.077554,77179
520,305,-1.000272,77229
520,306,-1.000272,77294
520,307,-0.98025,77344
520,308,-1.000272,77474
520,309,-1.000272,77524
521,309,1.088716,77669
521,310,-1.000272,77789
521,311,-0.98025,77904
521,312,-1.000272,77989
521,313,-1.000272,78094
521,314,-0.98025,78244
521,315,-1.000272,78314
522,315,1.065087,78469
522,316,-1.000272,78524
523,316,1.081028,78649
524,316,1.049233,78854
524,317,-0.98025,78919
525,317,1.105957,79039
525,318,-1.000272,79209
525,319,-0.98025,79299
526,319,1.058207,79474
526,320,-1.000272,79534
526,321,-0.98025,79649
527,321,1.105957,79769
527,322,-1.000272,79834
527,323,-1.000272,80024
527,324,-1.000272,80184
527,325,-0.98025,80244
528,325,1.10282,80344
528,326,-0.98025,80399
528,327,-1.000272,80459
528,328,-0.98025,80524
529,328,1.068693,80669
529,329,-1.000272,80719
529,330,-1.000272,80809
529,331,-1.000272,80889
529,332,-1.000272,80944
529,333,-1.000272,81014
529,334,-1.000272,81139
530,334,1.069658,81284
530,335,-0.98025,81384
530,336,-1.000272,81489
531,336,1.076651,81619
532,336,1.067295,81769
533,336,1.066394,81919
534,336,1.108246,82034
534,337,-1.000272,82129
534,338,-1.000272,82234
535,338,1.054976,82419
536,338,1.085198,82539
536,339,-0.98025,82669
536,340,-0.98025,82714
536,341,-0.98025,82764
536,342,-1.000272,82924
536,343,-1.000272,83009
536,344,-0.98025,83124
536,345,-0.98025,83214
536,346,-1.000272,83299
537,346,1.116007,83389
538,346,1.071833,83584
539,346,1.060334,83749
539,347,-0.98025,83824
539,348,-1.000272,83884
539,349,-0.98025,83954
539,350,-1.000272,84024
539,351,-1.000272,84084
540,351,1.105957,84204
540,352,-1.000272,84239
540,353,-1.000272,84314
540,354,-1.000272,84379
540,355,-0.98025,84444
540,356,-1.000272,84569
541,356,1.055907,84749
542,356,1.059969,84919
542,357,-0.98025,84974
543,357,1.098737,85079
544,357,1.096086,85214
544,358,-0.98025,85279
544,359,-1.000272,85349
544,360,-1.000272,85409
545,360,1.087447,85524
546,360,1.051811,85719
547,360,1.083853,85879
548,360,1.081695,86004
548,361,-0.98025,86124
548,362,-0.98025,86224
548,363,-0.98025,86319
548,364,-0.98025,86444
548,365,-1.000272,86579
548,366,-1.000272,86654
548,367,-1.000272,86714
549,367,1.07015,86859
549,368,-0.98025,86959
549,369,-1.000272,87064
549,370,-1.000272,87164
550,370,1.085198,87284
550,371,-1.000272,87334
550,372,-1.000272,87389
551,372,1.085935,87509
551,373,-1.000272,87644
552,373,1.083761,87764
552,374,-1.000272,87834
552,375,-0.98025,87914
553,375,1.064244,88069
554,375,1.085198,88189
554,376,-1.000272,88249
555,376,1.069501,88454
555,377,-0.98025,88549
555,378,-1.000272,88619
555,379,-1.000272,88679
555,380,-1.000272,88724
556,380,1.086864,88874
556,381,-1.000272,88944
556,382,-1.000272,89004
557,382,1.065953,89159
557,383,-1.000272,89264
557,384,-1.000272,89364
558,384,1.086684,89479
559,384,1.07065,89624
560,384,1.110839,89714
560,385,-1.000272,89779
561,385,1.103083,89899
562,385,1.063019,90059
563,385,1.087447,90174
563,386,-1.000272,90224
564,386,1.121791,90324
564,387,-1.000272,90414
564,388,-0.98025,90459
564,389,-1.000272,90604
564,390,-0.98025,90684
564,391,-0.98025,90794
564,392,-1.000272,90849
565,392,1.051541,91044
566,392,1.063019,91204
566,393,-0.98025,91279
567,393,1.062621,91439
567,394,-1.000272,91564
567,395,-1.000272,91649
567,396,-1.000272,91729
567,397,-1.000272,91829
567,398,-0.98025,91879
567,399,-1.000272,91924
568,399,1.12964,92019
568,400,-1.000272,92134
569,400,1.104991,92229
570,400,1.059608,92399
570,401,-1.000272,92494
571,401,1.084473,92614
572,401,1.053204,92804
573,401,1.101051,92929
574,401,1.083761,93049
574,402,-0.98025,93199
574,403,-1.000272,93304
574,404,-1.000272,93404
574,405,-1.000272,93454
575,405,1.064393,93679
575,406,-1.000272,93769
575,407,-0.98025,93829
575,408,-1.000272,93939
576,408,1.115904,94044
576,409,-1.000272,94139
577,409,1.083061,94259
578,409,1.074355,94394
579,409,1.062621,94554
580,409,1.077853,94684
580,410,-1.000272,94739
580,411,-1.000272,94854
580,412,-1.000272,94919
580,413,-1.000272,95014
581,413,1.086684,95129
581,414,-0.98025,95234
581,415,-1.000272,95374
582,415,1.048271,95584
582,416,-0.98025,95679
582,417,-0.98025,95764
583,417,1.11876,95869
583,418,-1.000272,95929
583,419,-1.000272,95974
583,420,-0.98025,96089
584,420,1.113208,96199
585,420,1.088243,96349
585,421,-1.000272,96444
585,422,-1.000272,96504
585,423,-0.98025,96584
586,423,1.07167,96724
587,423,1.108423,96819
587,424,-1.000272,96954
587,425,-1.000272,97049
587,426,-1.000272,97109
587,427,-1.000272,97169
588,427,1.107255,97264
588,428,-0.98025,97364
589,428,1.125013,97459
590,428,1.051274,97654
590,429,-1.000272,97739
591,429,1.092743,97879
591,430,-1.000272,97959
591,431,-0.98025,98024
592,431,1.121791,98124
592,432,-0.98025,98184
592,433,-0.98025,98284
593,433,1.10984,98399
594,433,1.097875,98529
594,434,-0.98025,98574
594,435,-0.98025,98654
594,436,-1.000272,98794
595,436,1.050489,98994
595,437,-1.000272,99024
596,437,1.095881,99129
597,437,1.049728,99329
597,438,-1.000272,99449
597,439,-1.000272,99544
597,440,-0.98025,99679
597,441,-1.000272,99789
597,442,-1.000272,99869
598,442,1.09975,99994
598,442,-5.448073E-05,100010
598,443,-1.000272,100150
599,443,1.055593,100330
599,444,-1.000272,100525
599,445,-1.000272,100625
599,446,-0.98025,100660
599,447,-1.000272,100755
599,448,-0.98025,100885
599,449,-1.000272,101095
599,450,-1.000272,101165
600,450,1.091692,101305
601,450,1.083041,101465
601,451,-1.000272,101525
601,452,-0.98025,101640
601,453,-1.000272,101745
602,453,1.045182,101965
