Goals,Deaths,Reward,Step 
550,454,-1,142805
551,454,1.106383,142900
552,454,1.105263,142995
552,455,-1,143050
553,455,1.072464,143190
554,455,1.063291,143350
555,455,1.040984,143595
556,455,1.138889,143670
556,456,-1,143675
556,457,-1,143810
557,457,1.066225,143965
558,457,1.06135,144130
559,457,1.135135,144205
560,457,1.081967,144330
560,458,-1,144475
561,458,1.069444,144620
562,458,1.079365,144750
563,458,1.083333,144870
563,459,-1,144965
564,459,1.10989,145060
565,459,1.11236,145150
565,460,-1,145270
565,461,-1,145360
565,462,-1,145490
565,463,-1,145610
566,463,1.076923,145740
566,464,-1,145880
567,464,1.071429,146020
568,464,1.084746,146140
568,465,-1,146320
569,465,1.140845,146395
570,465,1.092593,146505
571,465,1.086207,146625
571,466,-1,146860
571,467,-1,146970
572,467,1.140845,147045
572,468,-1,147180
572,469,-1,147390
573,469,1.09434,147500
573,470,-1,147625
574,470,1.105263,147720
575,470,1.131579,147800
576,470,1.082645,147925
576,471,-1,148040
577,471,1.151515,148110
577,472,-1,148225
578,472,1.052632,148415
578,473,-1,148595
578,474,-1,148740
579,474,1.131579,148820
579,475,-1,148980
580,475,1.073529,149120
581,475,1.055866,149300
581,476,-1,149475
582,476,1.075758,149610
583,476,1.102041,149710
583,477,-1,149810
584,477,1.089286,149925
585,477,1.114943,150015
585,478,-1,150135
586,478,1.09009,150250
587,478,1.063291,150410
587,479,-1,150630
588,479,1.068493,150780
589,479,1.076923,150910
590,479,1.135135,150985
591,479,1.121951,151070
592,479,1.075188,151205
592,480,-1,151315
592,481,-1,151445
592,482,-1,151580
593,482,1.091743,151690
594,482,1.103093,151790
595,482,1.057471,151965
596,482,1.09434,152075
596,483,-1,152215
597,483,1.092593,152325
598,483,1.076336,152460
599,483,1.060241,152630
600,483,1.097087,152735
601,483,1.09901,152840
601,484,-1,153015
602,484,1.089286,153130
603,484,1.078125,153260
604,484,1.096154,153365
605,484,1.080645,153490
605,485,-1,153680
605,486,-1,153785
606,486,1.111111,153875
607,486,1.119048,153960
607,487,-1,154065
608,487,1.105263,154160
609,487,1.10989,154255
609,488,-1,154395
610,488,1.086207,154515
611,488,1.098039,154620
612,488,1.067568,154770
613,488,1.107527,154865
614,488,1.097087,154970
615,488,1.097087,155075
616,488,1.081967,155200
617,488,1.092593,155310
618,488,1.065789,155465
618,489,-1,155590
619,489,1.051546,155785
619,490,-1,155900
619,491,-1,155915
620,491,1.121951,156000
621,491,1.120482,156085
621,492,-1,156255
622,492,1.052083,156450
622,493,-1,156505
623,493,1.071942,156645
624,493,1.060976,156810
625,493,1.082645,156935
626,493,1.081967,157060
627,493,1.151515,157130
628,493,1.106383,157225
628,494,-1,157345
628,495,-1,157510
629,495,1.10101,157610
629,496,-1,157755
630,496,1.123457,157840
631,496,1.062893,158000
632,496,1.065359,158155
632,497,-1,158160
632,498,-1,158310
632,499,-1,158385
633,499,1.063291,158545
634,499,1.108696,158640
635,499,1.062893,158800
635,500,-1,158940
636,500,1.093458,159050
637,500,1.057804,159225
637,501,-1,159385
638,501,1.081967,159510
639,501,1.09434,159620
640,501,1.140845,159695
641,501,1.133333,159770
642,501,1.076923,159900
643,501,1.09901,160005
644,501,1.086957,160120
645,501,1.05,160320
646,501,1.096154,160425
647,501,1.079365,160555
648,501,1.153846,160620
649,501,1.09434,160730
650,501,1.111111,160820
650,502,-1,160935
651,502,1.131579,161015
652,502,1.068027,161165
653,502,1.076336,161300
654,502,1.138889,161375
655,502,1.063291,161535
656,502,1.089286,161650
657,502,1.105263,161745
658,502,1.03876,162005
659,502,1.121951,162090
660,502,1.082645,162215
661,502,1.117647,162300
662,502,1.082645,162425
662,503,-1,162540
663,503,1.084746,162660
664,503,1.060241,162830
665,503,1.103093,162930
666,503,1.096154,163035
667,503,1.091743,163145
667,504,-1,163350
668,504,1.086957,163465
669,504,1.1,163565
670,504,1.074074,163700
671,504,1.075758,163835
671,505,-1,163990
671,506,-1,164105
671,507,-1,164235
671,508,-1,164360
671,509,-1,164585
672,509,1.079365,164715
673,509,1.076923,164845
674,509,1.089286,164960
675,509,1.067568,165110
676,509,1.119048,165195
677,509,1.102041,165295
678,509,1.084746,165415
679,509,1.090909,165525
680,509,1.105263,165620
680,510,-1,165750
681,510,1.068966,165895
682,510,1.078125,166025
683,510,1.09009,166140
684,510,1.09009,166255
684,511,-1,166515
684,512,-1,166650
684,513,-1,166760
685,513,1.107527,166855
686,513,1.077519,166985
686,514,-1,167075
687,514,1.087719,167190
688,514,1.059172,167360
689,514,1.067114,167510
690,514,1.063694,167670
691,514,1.119048,167755
692,514,1.086957,167870
693,514,1.076336,168005
694,514,1.091743,168115
695,514,1.066667,168265
696,514,1.062112,168430
696,515,-1,168595
697,515,1.074074,168730
697,516,-1,168790
698,516,1.076923,168920
699,516,1.072464,169060
700,516,1.131579,169140
701,516,1.1,169240
702,516,1.119048,169325
703,516,1.10101,169425
704,516,1.093458,169535
705,516,1.09009,169650
706,516,1.105263,169745
707,516,1.087719,169860
708,516,1.11236,169950
709,516,1.117647,170035
710,516,1.078125,170165
711,516,1.111111,170255
712,516,1.149254,170325
713,516,1.078125,170455
714,516,1.065789,170610
715,516,1.123457,170695
715,517,-1,170825
716,517,1.070922,170970
717,517,1.071942,171110
718,517,1.066225,171265
718,518,-1,171400
719,518,1.104167,171500
720,518,1.103093,171600
721,518,1.106383,171695
722,518,1.108696,171790
723,518,1.081301,171915
724,518,1.108696,172010
725,518,1.11236,172100
726,518,1.096154,172205
727,518,1.105263,172300
727,519,-1,172375
728,519,1.088496,172490
729,519,1.09009,172605
729,520,-1,172730
