Goals,Deaths,Reward,Step 
41,553,-1,34747
41,554,-1.000163,34797
41,555,-0.9921,34922
42,555,1.076064,35057
42,556,-1.000272,35062
43,556,1.076064,35197
43,557,-1.000054,35247
43,558,-1.00028,35302
43,559,-1.000054,35387
43,560,-1.000218,35432
43,561,-1.000109,35482
43,562,-1,35567
44,562,1.076064,35702
44,563,-1.000272,35827
44,564,-1.000272,35832
44,565,-0.98815,35897
44,566,-1.000109,36002
44,567,-1.000272,36007
44,568,-1.000272,36012
44,569,-1.000112,36082
44,570,-1,36127
44,571,-1.000272,36192
44,572,-0.98815,36237
44,573,-1.000272,36242
44,575,-2.000218,36362
44,576,-1.000272,36367
45,576,1.175166,36427
45,577,-1.000163,36522
45,578,-1.00028,36527
46,578,1.181546,36582
46,579,-1.000272,36587
46,580,-0.98025,36662
46,581,-1.000054,36717
46,582,-1.000272,36722
46,583,-1.00028,36852
46,584,-0.98025,36857
46,585,-1.000163,36897
46,586,-1.000272,36902
46,587,-1.000109,36942
46,588,-1.000272,36947
46,589,-1,37032
46,590,-1.000218,37082
47,590,1.064244,37237
47,591,-1.000272,37297
47,592,-1.000163,37347
47,593,-1.000163,37377
47,594,-1.000109,37482
47,595,-1.000272,37552
47,596,-0.9842,37677
47,597,-1.000272,37682
47,598,-1.00028,37747
47,599,-1,37777
47,600,-1.000168,37967
48,600,1.151243,38037
48,601,-1.000272,38042
48,602,-1.000272,38047
48,603,-0.98025,38107
48,604,-1.000109,38167
48,605,-1.000272,38172
48,606,-1.000272,38177
48,607,-0.98025,38252
48,608,-1.000272,38322
48,609,-1.000056,38412
48,610,-0.98025,38482
49,610,1.081028,38607
49,611,-1.000272,38667
49,612,-1.000218,38742
49,613,-0.9921,38892
50,613,1.079093,39022
50,614,-0.98025,39027
50,615,-1.00028,39087
50,616,-1.000056,39202
50,617,-1.000272,39282
50,618,-1.000272,39287
50,619,-1,39322
50,620,-1,39377
51,620,1.192035,39432
51,621,-0.98025,39507
51,622,-1,39537
51,623,-1,39577
51,624,-1.000272,39582
51,625,-1.000272,39587
51,626,-0.98025,39712
51,627,-1.000272,39717
51,628,-1.000218,39752
51,629,-1.000163,39867
51,630,-1.000218,39972
51,631,-1.000056,40022
51,633,-2.000164,40097
51,634,-1.00028,40102
51,635,-0.98025,40227
51,636,-1.00028,40232
51,637,-0.98815,40272
51,638,-1.000272,40277
52,638,1.074355,40412
52,639,-0.98025,40417
52,640,-1.00028,40497
53,640,1.0421,40737
53,641,-1.000056,40842
53,642,-1.000109,40897
53,643,-1.000272,40952
