Goals,Deaths,Reward,Step 
91,885,-1,90915
91,886,-1,91025
91,887,-1,91080
92,887,1.061728,91245
93,887,1.057143,91420
93,888,-1,91455
93,889,-1,91580
93,890,-1,91670
93,891,-1,91785
94,891,1.072464,91925
94,892,-1,92005
94,893,-1,92125
94,894,-1,92205
94,895,-1,92260
94,896,-1,92355
94,897,-1,92405
94,898,-1,92545
94,899,-1,92640
94,900,-1,92795
94,901,-1,92865
95,901,1.060976,93030
95,902,-1,93250
95,903,-1,93465
95,904,-1,93525
96,904,1.053763,93715
96,905,-1,93805
97,905,1.054054,93990
97,906,-1,94050
97,907,-1,94110
97,908,-1,94165
97,909,-1,94205
97,910,-1,94265
97,911,-1,94315
97,912,-1,94485
97,913,-1,94560
97,914,-1,94605
98,914,1.072993,94745
98,915,-1,94905
98,916,-1,94995
99,916,1.053476,95185
99,917,-1,95245
99,918,-1,95435
100,918,1.055556,95615
100,919,-1,95715
100,920,-1,95810
101,920,1.070922,95955
101,921,-1,96010
101,922,-1,96105
101,923,-1,96225
101,924,-1,96365
101,925,-1,96475
101,926,-1,96630
101,927,-1,96720
101,928,-1,96870
102,928,1.055556,97050
102,929,-1,97180
102,930,-1,97305
102,931,-1,97445
102,932,-1,97515
102,933,-1,97605
102,934,-1,97675
102,935,-1,97765
102,936,-1,97880
102,937,-1,97940
102,938,-1,98005
102,939,-1,98090
103,939,1.060976,98255
103,940,-1,98300
103,941,-1,98470
103,942,-1,98635
103,943,-1,98745
103,944,-1,98805
103,945,-1,98995
103,946,-1,99050
104,946,1.063291,99210
104,947,-1,99320
104,948,-1,99410
104,949,-1,99510
104,950,-1,99645
105,950,1.056497,99825
106,950,1.067568,99975
106,951,-1,100015
107,951,1.05814,100190
107,952,-1,100280
107,953,-1,100405
107,954,-1,100455
107,955,-1,100580
107,956,-1,100655
107,957,-1,100710
107,958,-1,100785
107,959,-1,100885
107,960,-1,101025
107,961,-1,101145
107,962,-1,101355
108,962,1.062893,101515
108,963,-1,101625
108,964,-1,101760
108,965,-1,101855
108,966,-1,101950
108,967,-1,102000
108,968,-1,102145
108,969,-1,102195
108,970,-1,102250
108,971,-1,102375
108,972,-1,102475
108,973,-1,102570
108,974,-1,102730
108,975,-1,102795
108,976,-1,102955
108,977,-1,103010
108,978,-1,103055
108,979,-1,103165
108,980,-1,103235
109,980,1.046083,103455
109,981,-1,103515
109,982,-1,103650
109,983,-1,103775
110,983,1.052632,103965
110,984,-1,104025
110,985,-1,104070
110,986,-1,104145
110,987,-1,104245
110,988,-1,104395
110,989,-1,104490
110,990,-1,104545
110,991,-1,104660
110,992,-1,104720
110,993,-1,104805
110,994,-1,104890
110,995,-1,104995
110,996,-1,105165
110,997,-1,105260
110,998,-1,105365
110,999,-1,105470
110,1000,-1,105585
110,1001,-1,105635
110,1002,-1,105710
110,1003,-1,105765
110,1004,-1,105830
110,1005,-1,105865
110,1006,-1,105945
110,1007,-1,106035
110,1008,-1,106150
110,1009,-1,106215
110,1010,-1,106345
110,1011,-1,106400
110,1012,-1,106490
110,1013,-1,106560
110,1014,-1,106610
110,1015,-1,106680
111,1015,1.067114,106830
111,1016,-1,106915
111,1017,-1,106975
111,1018,-1,107055
111,1019,-1,107115
111,1020,-1,107235
111,1021,-1,107335
111,1022,-1,107390
111,1023,-1,107515
111,1024,-1,107585
111,1025,-1,107700
112,1025,1.069444,107845
112,1026,-1,107950
112,1027,-1,108110
112,1028,-1,108250
112,1029,-1,108310
112,1030,-1,108435
112,1031,-1,108515
112,1032,-1,108590
113,1032,1.059172,108760
113,1033,-1,108855
114,1033,1.045249,109080
114,1034,-1,109135
115,1034,1.048309,109345
115,1035,-1,109465
115,1036,-1,109595
115,1037,-1,109685
115,1038,-1,109805
115,1039,-1,109850
115,1040,-1,110025
115,1041,-1,110175
115,1042,-1,110250
115,1043,-1,110370
115,1044,-1,110470
115,1045,-1,110530
115,1046,-1,110655
115,1047,-1,110800
116,1047,1.053192,110990
117,1047,1.054054,111175
117,1048,-1,111265
117,1049,-1,111365
117,1050,-1,111525
117,1051,-1,111615
117,1052,-1,111665
117,1053,-1,111785
117,1054,-1,111875
118,1054,1.057471,112050
118,1055,-1,112150
118,1056,-1,112200
118,1057,-1,112315
118,1058,-1,112490
118,1059,-1,112640
119,1059,1.059524,112810
120,1059,1.054348,112995
120,1060,-1,113120
120,1061,-1,113185
120,1062,-1,113280
120,1063,-1,113435
120,1064,-1,113495
120,1065,-1,113620
121,1065,1.060241,113790
121,1066,-1,113900
121,1067,-1,113965
121,1068,-1,114025
121,1069,-1,114120
121,1070,-1,114200
121,1071,-1,114315
122,1071,1.061728,114480
122,1072,-1,114585
122,1073,-1,114790
122,1074,-1,114860
122,1075,-1,114965
123,1075,1.068966,115110
124,1075,1.065789,115265
124,1076,-1,115315
124,1077,-1,115430
125,1077,1.067568,115580
125,1078,-1,115625
125,1079,-1,115715
126,1079,1.06135,115880
126,1080,-1,116020
126,1081,-1,116120
126,1082,-1,116270
127,1082,1.065789,116425
127,1083,-1,116490
127,1084,-1,116620
128,1084,1.057471,116795
129,1084,1.040984,117040
130,1084,1.05848,117215
