Goals,Deaths,Reward,Step 
58,753,-1,87790
58,754,-1,87925
58,755,-1,87970
58,756,-1,88020
58,757,-1,88085
58,758,-1,88150
58,759,-1,88225
58,760,-1,88375
58,761,-1,88470
58,762,-1,88525
58,763,-1,88705
58,764,-1,88780
58,765,-1,88840
58,766,-1,88935
58,767,-1,89020
58,768,-1,89065
58,769,-1,89210
58,770,-1,89275
58,771,-1,89375
58,772,-1,89450
59,772,1.04902,89655
59,773,-1,89745
59,774,-1,89915
59,775,-1,90005
59,776,-1,90040
59,777,-1,90270
59,778,-1,90305
59,779,-1,90425
59,780,-1,90515
59,781,-1,90580
59,782,-1,90690
59,783,-1,90885
59,784,-1,90960
59,785,-1,91065
59,786,-1,91155
59,787,-1,91205
59,788,-1,91255
59,789,-1,91390
59,790,-1,91480
59,791,-1,91555
60,791,1.031646,91875
60,792,-1,92025
60,793,-1,92090
60,794,-1,92185
60,795,-1,92255
60,796,-1,92330
60,797,-1,92400
60,798,-1,92535
60,799,-1,92600
60,800,-1,92775
60,801,-1,92835
60,802,-1,92980
60,803,-1,93070
60,804,-1,93230
60,805,-1,93375
60,806,-1,93520
60,807,-1,93585
60,808,-1,93645
61,808,1.029155,93990
61,809,-1,94185
61,810,-1,94260
61,811,-1,94545
61,812,-1,94620
61,813,-1,94770
61,814,-1,94825
61,815,-1,94895
61,816,-1,94985
61,817,-1,95045
61,818,-1,95100
61,819,-1,95265
61,820,-1,95400
61,821,-1,95550
61,822,-1,95685
61,823,-1,95745
61,824,-1,95890
61,825,-1,96025
61,826,-1,96140
61,827,-1,96235
61,828,-1,96345
61,829,-1,96440
61,830,-1,96545
62,830,1.05102,96745
62,831,-1,96890
62,832,-1,97050
62,833,-1,97105
62,834,-1,97185
62,835,-1,97405
62,836,-1,97480
62,837,-1,97590
62,838,-1,97650
62,839,-1,97800
62,840,-1,97965
62,841,-1,98130
63,841,1.03937,98385
63,842,-1,98585
63,843,-1,98765
63,844,-1,98895
63,845,-1,99010
63,846,-1,99095
63,847,-1,99140
63,848,-1,99350
63,849,-1,99515
63,850,-1,99615
63,851,-1,99740
63,852,-1,99905
63,853,-1,100095
63,854,-1,100250
63,855,-1,100415
63,856,-1,100610
63,857,-1,100645
64,857,1.056818,100825
64,858,-1,100945
64,859,-1,101030
64,860,-1,101180
64,861,-1,101305
64,862,-1,101370
64,863,-1,101485
64,864,-1,101575
64,865,-1,101715
64,866,-1,101770
64,867,-1,101880
64,868,-1,101930
64,869,-1,102150
64,870,-1,102255
64,871,-1,102425
64,872,-1,102555
64,873,-1,102765
64,874,-1,102890
65,874,1.05848,103065
65,875,-1,103160
65,876,-1,103215
