Goals,Deaths,Reward,Step 
544,344,1.084473,77984
545,344,1.091471,78094
546,344,1.103894,78194
546,345,-0.98025,78269
547,345,1.089013,78384
547,346,-0.98025,78444
548,346,1.10984,78559
548,347,-0.98025,78624
548,348,-1.000272,78754
548,349,-1.000272,78869
548,350,-0.98025,78914
548,351,-0.98025,79019
549,351,1.099728,79119
549,352,-1.000272,79219
550,352,1.076064,79354
550,353,-1.000272,79424
551,353,1.080373,79549
551,354,-0.98025,79609
552,354,1.11876,79714
553,354,1.093186,79824
553,355,-1.000272,79924
553,356,-1.000272,80044
553,357,-1.000272,80099
553,358,-1.000272,80219
553,359,-0.98025,80279
554,359,1.103784,80399
555,359,1.063422,80559
556,359,1.081695,80684
557,359,1.069172,80829
558,359,1.106111,80924
558,360,-1.000272,80979
558,361,-1.000272,81039
558,362,-1.000272,81164
559,362,1.088223,81279
559,363,-1.000272,81319
559,364,-1.000272,81434
560,364,1.082372,81559
561,364,1.089818,81674
562,364,1.090637,81784
562,365,-0.98025,81864
562,366,-1.000272,82004
563,366,1.086864,82154
564,366,1.084266,82309
564,367,-0.98025,82359
564,368,-0.98025,82484
564,369,-0.98025,82584
564,370,-1.000272,82664
564,371,-1.000272,82719
564,372,-1.000272,82794
565,372,1.073802,82929
566,372,1.089818,83044
567,372,1.103083,83164
567,373,-1.000272,83259
567,374,-0.98025,83314
567,375,-1.000272,83454
568,375,1.090637,83564
568,376,-1.000272,83619
569,376,1.100738,83719
570,376,1.066842,83869
570,377,-1.000272,83929
571,377,1.07823,84104
571,378,-1.000272,84164
571,379,-1.000272,84269
571,380,-1.000272,84329
571,381,-1.000272,84394
571,382,-1.000272,84464
571,383,-0.98025,84539
572,383,1.097269,84669
572,384,-1.000272,84779
573,384,1.112343,84889
574,384,1.097875,85019
574,385,-0.98025,85129
574,386,-1.000272,85174
574,387,-1.000272,85259
574,388,-1.000272,85409
574,389,-1.000272,85499
574,390,-0.98025,85554
574,391,-0.98025,85649
574,392,-0.98025,85734
574,393,-1.000272,85789
574,394,-0.98025,85844
574,395,-1.000272,85944
575,395,1.106111,86039
576,395,1.095881,86144
576,396,-1.000272,86219
577,396,1.134693,86309
578,396,1.094377,86444
578,397,-1.000272,86544
578,398,-1.000272,86614
578,399,-1.000272,86714
578,400,-1.000272,86784
578,401,-0.98025,86909
579,401,1.07593,87089
579,402,-1.000272,87154
580,402,1.079728,87279
581,402,1.081028,87404
582,402,1.055907,87584
583,402,1.08225,87744
584,402,1.081028,87869
585,402,1.134863,87944
586,402,1.076064,88079
586,403,-1.000272,88149
586,404,-0.98025,88234
586,405,-0.98025,88269
587,405,1.116837,88374
587,406,-0.98025,88514
588,406,1.094067,88624
589,406,1.077247,88754
589,407,-1.000272,88844
589,408,-0.98025,88939
590,408,1.084473,89059
590,409,-1.000272,89119
591,409,1.081695,89244
592,409,1.082372,89369
593,409,1.146332,89449
594,409,1.07272,89589
594,410,-1.000272,89704
595,410,1.067755,89854
595,411,-1.000272,89959
596,411,1.112087,90049
597,411,1.089013,90164
597,412,-1.000272,90214
597,413,-1.000272,90339
598,413,1.083444,90499
598,414,-0.98025,90554
598,415,-1.000272,90624
598,416,-1.000272,90719
598,417,-1.000272,90784
598,418,-0.98025,90829
598,419,-1.000272,90974
598,420,-1.000272,91089
598,421,-1.000272,91139
598,422,-0.98025,91214
599,422,1.083761,91334
599,423,-0.98025,91429
599,424,-1.000272,91494
600,424,1.058899,91664
600,425,-1.000272,91709
600,426,-1.000272,91824
600,427,-1.000272,91904
600,428,-1.000272,91959
600,429,-0.98025,92109
601,429,1.07167,92249
602,429,1.083041,92409
602,430,-1.000272,92514
603,430,1.069658,92659
603,431,-1.000272,92739
603,432,-1.000272,92804
603,433,-1.000272,92894
603,434,-1.000272,93034
603,435,-1.000272,93114
